,Time,Distance
860,14:20:00,0.0
861,14:21:00,0.0
862,14:22:00,0.0
863,14:23:00,0.0
864,14:24:00,0.0
865,14:25:00,0.0
866,14:26:00,0.00366609008051455
867,14:27:00,0.0
868,14:28:00,0.0
869,14:29:00,0.0
870,14:30:00,0.0
871,14:31:00,0.0
872,14:32:00,0.0
873,14:33:00,0.0
874,14:34:00,0.0
875,14:35:00,0.0
876,14:36:00,0.0
877,14:37:00,0.0
878,14:38:00,0.0
879,14:39:00,0.0
880,14:40:00,0.0
881,14:41:00,0.0
882,14:42:00,0.0
883,14:43:00,0.0
884,14:44:00,0.0
885,14:45:00,0.0
886,14:46:00,0.0
887,14:47:00,0.0
888,14:48:00,0.0
889,14:49:00,0.0
890,14:50:00,0.0
891,14:51:00,0.0
892,14:52:00,0.0
893,14:53:00,0.0
894,14:54:00,0.0
895,14:55:00,0.0
896,14:56:00,0.0
897,14:57:00,0.0
898,14:58:00,0.0
899,14:59:00,0.0
900,15:00:00,0.0
901,15:01:00,0.0
902,15:02:00,0.0
903,15:03:00,0.0
904,15:04:00,0.0
905,15:05:00,0.0
906,15:06:00,0.0
907,15:07:00,0.0
908,15:08:00,0.0
909,15:09:00,0.0
910,15:10:00,0.0
911,15:11:00,0.0
912,15:12:00,0.005530203692615032
913,15:13:00,0.0
914,15:14:00,0.0
915,15:15:00,0.0
916,15:16:00,0.0
917,15:17:00,0.0
918,15:18:00,0.0
919,15:19:00,0.0
920,15:20:00,0.0
921,15:21:00,0.0
922,15:22:00,0.0
923,15:23:00,0.0
924,15:24:00,0.0
925,15:25:00,0.0
926,15:26:00,0.0
927,15:27:00,0.0
928,15:28:00,0.0
929,15:29:00,0.0
930,15:30:00,0.0
931,15:31:00,0.0
932,15:32:00,0.0
933,15:33:00,0.0
934,15:34:00,0.0
935,15:35:00,0.0
936,15:36:00,0.0
937,15:37:00,0.0
938,15:38:00,0.0
939,15:39:00,0.0
940,15:40:00,0.0
941,15:41:00,0.0
942,15:42:00,0.0
943,15:43:00,0.0
944,15:44:00,0.0
945,15:45:00,0.0
946,15:46:00,0.0
947,15:47:00,0.0
948,15:48:00,0.0
949,15:49:00,0.004598146770149469
950,15:50:00,0.0
951,15:51:00,0.0
952,15:52:00,0.0
953,15:53:00,0.0
954,15:54:00,0.0
955,15:55:00,0.0
956,15:56:00,0.0
957,15:57:00,0.0
958,15:58:00,0.0
959,15:59:00,0.0
960,16:00:00,0.0
961,16:01:00,0.0
962,16:02:00,0.0
963,16:03:00,0.0
964,16:04:00,0.0
965,16:05:00,0.0
966,16:06:00,0.0
967,16:07:00,0.0
968,16:08:00,0.0
969,16:09:00,0.0
970,16:10:00,0.0
971,16:11:00,0.0
972,16:12:00,0.0
973,16:13:00,0.0
974,16:14:00,0.0
975,16:15:00,0.0
976,16:16:00,0.0
977,16:17:00,0.0
978,16:18:00,0.0
979,16:19:00,0.0
980,16:20:00,0.0
981,16:21:00,0.0
982,16:22:00,0.0
983,16:23:00,0.0
984,16:24:00,0.0
985,16:25:00,0.0
986,16:26:00,0.0
987,16:27:00,0.0
988,16:28:00,0.0027340331580489874
989,16:29:00,0.0
990,16:30:00,0.0
991,16:31:00,0.0
992,16:32:00,0.0
993,16:33:00,0.0
994,16:34:00,0.0
995,16:35:00,0.0
996,16:36:00,0.0
997,16:37:00,0.0
998,16:38:00,0.0
999,16:39:00,0.0
1000,16:40:00,0.0
1001,16:41:00,0.0
1002,16:42:00,0.0
1003,16:43:00,0.0
1004,16:44:00,0.0
1005,16:45:00,0.0
1006,16:46:00,0.0
1007,16:47:00,0.0
1008,16:48:00,0.0
1009,16:49:00,0.0
1010,16:50:00,0.0
1011,16:51:00,0.0
1012,16:52:00,0.0
1013,16:53:00,0.0
1014,16:54:00,0.0
1015,16:55:00,0.0
1016,16:56:00,0.0
1017,16:57:00,0.0
1018,16:58:00,0.0
1019,16:59:00,0.0
1020,17:00:00,0.0
1021,17:01:00,0.0
1022,17:02:00,0.0
1023,17:03:00,0.0
1024,17:04:00,0.0
1025,17:05:00,0.0
1026,17:06:00,0.0
1027,17:07:00,0.0
1028,17:08:00,0.0
1029,17:09:00,0.0
1030,17:10:00,0.0
1031,17:11:00,0.0
1032,17:12:00,0.0
1033,17:13:00,0.0
1034,17:14:00,0.0
1035,17:15:00,0.0
1036,17:16:00,0.0
1037,17:17:00,0.0
1038,17:18:00,0.0
1039,17:19:00,0.0
1040,17:20:00,0.0
1041,17:21:00,0.0
1042,17:22:00,0.0
1043,17:23:00,0.0
1044,17:24:00,0.0
1045,17:25:00,0.0
1046,17:26:00,0.0
1047,17:27:00,0.0
1048,17:28:00,0.0
1049,17:29:00,0.0
1050,17:30:00,0.0
1051,17:31:00,0.0
1052,17:32:00,0.0
1053,17:33:00,0.0
1054,17:34:00,0.0
1055,17:35:00,0.0
1056,17:36:00,0.0
1057,17:37:00,0.0
1058,17:38:00,0.0
1059,17:39:00,0.0
1060,17:40:00,0.0
1061,17:41:00,0.006959357298910618
1062,17:42:00,0.00366609008051455
1063,17:43:00,0.0
1064,17:44:00,0.0
1065,17:45:00,0.0027340331580489874
1066,17:46:00,0.0
1067,17:47:00,0.0
1068,17:48:00,0.0
1069,17:49:00,0.0
1070,17:50:00,0.0
1071,17:51:00,0.0
1072,17:52:00,0.00366609008051455
1073,17:53:00,0.00366609008051455
1074,17:54:00,0.0
1075,17:55:00,0.0
1076,17:56:00,0.0032311303075402975
1077,17:57:00,0.0
1078,17:58:00,0.0
1079,17:59:00,0.0
1080,18:00:00,0.0
1081,18:01:00,0.0
1082,18:02:00,0.0
1083,18:03:00,0.0
1084,18:04:00,0.0
1085,18:05:00,0.0
1086,18:06:00,0.0018019764684140682
1087,18:07:00,0.0
1088,18:08:00,0.0
1089,18:09:00,0.0050952439196407795
1090,18:10:00,0.0050952439196407795
1091,18:11:00,0.018578998744487762
1092,18:12:00,0.006462260615080595
1093,18:13:00,0.0018019764684140682
1094,18:14:00,0.0
1095,18:15:00,0.013918714597821236
1096,18:16:00,0.0004349598311819136
1097,18:17:00,0.011122544296085835
1098,18:18:00,0.0
1099,18:19:00,0.037530820816755295
1100,18:20:00,0.05797393247485161
1101,18:21:00,0.05337578430771828
1102,18:22:00,0.05468066409230232
1103,18:23:00,0.05281655117869377
1104,18:24:00,0.052257318049669266
1105,18:25:00,0.04424162954092026
1106,18:26:00,0.03572884202003479
1107,18:27:00,0.10283692926168442
1108,18:28:00,0.11650709807872772
1109,18:29:00,0.11911685764789581
1110,18:30:00,0.06903433799743652
1111,18:31:00,0.04107263684272766
1112,18:32:00,0.011184681206941605
1113,18:33:00,0.006462260615080595
1114,18:34:00,0.015161457471549511
1115,18:35:00,0.008947744965553284
1116,18:36:00,0.008077825419604778
1117,18:37:00,0.01242742408066988
1118,18:38:00,0.016528474166989326
1119,18:39:00,0.017584804445505142
